Name,Country,Address,Website,Email,Profile_URL
NOCETO MICHELOTTI WINERY,Italy,"Strada Bogliona 15/17, Castel Boglione 14040",,,https://www.europages.co.uk/NOCETO-MICHELOTTI-WINERY/ITA320307-14108001.html
MINERVA SRLS,Italy,"via dei mille 13, Bovino 71023",,,https://www.europages.co.uk/MINERVA-SRLS/00000005469387-842701001.html
HIRIA UP CONSULTING SL,Spain,"Landazuri, 5 2º Dcha., Vitoria 01008",http://www.hiriaup.com/,roberto@hiriaup.com,https://www.europages.co.uk/HIRIA-UP-CONSULTING-SL/00000005346255-643605001.html
BODEGAS MOROSANTO SL,Spain,"CORTIJO MOROSANTO - CARRETERA DE ARRIATE SETENIL, S/N, KM 1., Ronda, Malaga, Andalucia 29400",https://bodegasmorosanto.com/,info@bodegasmorosanto.com,https://www.europages.co.uk/en/company/bodegas-morosanto-sl-22305311
BELAGAIO SOCIETÀ AGRICOLA,Italy,"Via Massetana Romana 54, Siena 53100",https://belagaio.com/,,https://www.europages.co.uk/BELAGAIO-SOCIETA-AGRICOLA/00000005411978-767367001.html
SOCIETA' AGRICOLA PIEROPAN DI LEONILDO PIEROPAN & C. S.N.C.,Italy,"3 VIA CAMUZZONI, Soave 37038",http://www.pieropan.it/,info@pieropan.it,https://www.europages.co.uk/SOCIETA-AGRICOLA-PIEROPAN-DI-LEONILDO-PIEROPAN-C-SNC/SEAC005075398-001.html
AAAGILER GMBH,Germany,"DEDE Industrieausstattung, Heinrich-hertz-strasse 6, Darmstadt 64295",https://www.dede-industrieausstattung.de/,info@dede-industrieausstattung.de,https://www.europages.co.uk/AAAGILER-GMBH/00000005343540-001.html
WIJNHANDEL ANNICAERT,Belgium,"Jan Breydellaan 40, Sint-Andries Brugge 8200",http://www.annicaert.be/,info@annicaert.be,https://www.europages.co.uk/WIJNHANDEL-ANNICAERT/00000004760955-540509001.html
PACKMARKT,Greece,"INDUSTRIAL AREA OF SINDOS C' ZONE, Sindos 570 22",http://packmarkt.com/,"info@packmarkt.com, retail@packmarkt.com",https://www.europages.co.uk/PACKMARKT/00000005278960-592278001.html
CANTINE DUE TORRI NELLA VAL D'ENZA,Italy,"Strada Per Barco, 2/4, Montecchio Emilia 42027",http://www.cantinaduetorri.it/,,https://www.europages.co.uk/CANTINE-DUE-TORRI-NELLA-VAL-DENZA/SEAC000032426-001.html
NELION WINERY,Cyprus,"Pretori Village, Towards Platres, Limassol 3025",https://www.nelionwinery.com/,nelion@cytanet.com.cy,https://www.europages.co.uk/NELION-WINERY/CYP001594-00101.html
IL PIACERE DI BERE,Italy,"Via Sandro Pertini, 20, Milano 20089",https://www.ilpiaceredibere.it/,,https://www.europages.co.uk/IL-PIACERE-DI-BERE/00000005403107-734790001.html
HAUSSMANN FAMILLE,France,"150 Avenue Michel Montaigne, St Andre De Cubzac 33240",http://www.haussmannfamille.com/,,https://www.europages.co.uk/HAUSSMANN-FAMILLE/00000004660581-001.html
AQA PLÙS,Italy,"C.so Vittorio Emanuele, 108, Barletta 76121",,,https://www.europages.co.uk/AQA-PLUS/00000004697352-495935001.html
NANAKO GOODS,Spain,"Via Dos Castillas 33, Atica b-a building, Pozuelo De Alarcon 28224",https://nanakogoods.com/,info@nanakogoods.com,https://www.europages.co.uk/NANAKO-GOODS/00000005377400-690740001.html
LLENASNATURCORK,Spain,"C/ Acàcies, 14 nau 2 - Pol. Ind. V-2, Vulpellac-Girona 17111",http://www.llenasnaturcork.com/,info@llenasnaturcork.com,https://www.europages.co.uk/LLENASNATURCORK/00000003690523-000020633001.html
PREMIUMDRINK.ES,Spain,"Juan de Padilla 2, Malaga 29008",https://www.premiumdrink.es/,pedidos@premiumdrink.es,https://www.europages.co.uk/PREMIUMDRINKES/00000005409940-745529001.html
100% ITALIA SRL,Italy,"Via Mattine , Agropoli 84043",https://www.100x100italiatipicita.it/,,https://www.europages.co.uk/en/company/100-italia-srl-22297422
GLOBAL WINERIES,Belgium,"Starrenhoflaan 46, Kapellen 2950",http://www.globalwineries.com/,"info@globalwineries.com, bestellingen@globalwineries.com",https://www.europages.co.uk/GLOBAL-WINERIES/BEL096813-00101.html
Green Life Revolution sl,Spain,"calle andalucia de iznalloz 31, , iznalloz 18550",https://eurogreenlife@gmail.com/,,https://www.europages.co.uk/en/company/green-life-revolution-sl-22282039
CASA VINICOLA MORREALE,Italy,"Contrada Ramalia, Favara 92026",http://www.morrealevini.it/,,https://www.europages.co.uk/CASA-VINICOLA-MORREALE/00000003501771-52955001.html
AGENZIA IMMOBILIARE LUCIANI,Italy,"Costa Garibaldi, 5, Montalcino 53024",http://www.immobiliareluciani.it/,info@immobiliareluciani.it,https://www.europages.co.uk/AGENZIA-IMMOBILIARE-LUCIANI/SEAC000170876-002.html
RELEGNO,Italy,"Via Cardito,2, Cervinara 83012",http://www.relegno.it/,,https://www.europages.co.uk/RELEGNO/00000005263488-576679001.html
CASTEL DI SALVE S.R.L.,Italy,"32 VIA SALVEMINI, Tricase 73039",http://www.casteldisalve.com/,,https://www.europages.co.uk/CASTEL-DI-SALVE-SRL/SEAC000764282-001.html
FRANCO SRL,Italy,"VIA NAZIONALE 80, Cervasca 12010",http://francosrl.com/,info@francosrl.com,https://www.europages.co.uk/FRANCO-SRL/00000004009508-283924001.html
OLTA TRAVEL CYPRUS,Cyprus,"Arch. Makarios III, 24 Rebecca court, Office 103, Mesa Geitonia, Limassol 4000",https://www.cyprus-incoming.com/,sales@oltatravel-cyprus.com,https://www.europages.co.uk/OLTA-TRAVEL-CYPRUS/00000005475140-001.html
AZ. AGR. MOSOLO GLENI,Italy,"Via Cividale 12, Faedis 33040",http://www.gleniwines.com/,info@gleniwines.com,https://www.europages.co.uk/AZ-AGR-MOSOLO-GLENI/ITA321014-466388001.html
CASA VINICOLA GIOACCHINO GAROFOLI S.P.A.,Italy,"123 VIA MARX CARLO, Castelfidardo 60022",https://www.garofolivini.it/,"info@garofolivini.it, osservatoriosqnpi@masaf.gov.it",https://www.europages.co.uk/CASA-VINICOLA-GIOACCHINO-GAROFOLI-SPA/SEAC000013837-001.html
HOSHINBIKE,Spain,"domenec oristrell 69, Sant Cugat Del Valles 08173",,,https://www.europages.co.uk/HOSHINBIKE/00000004009870-284368001.html
LAMBERT MANUFIL,France,"101 quai Jean Pierre Fougerat, Couëron 44220",https://www.lambert-manufil-industries.com/,,https://www.europages.co.uk/LAMBERT-MANUFIL/ODA00209214-00101.html
SCA VIGNERONS REUNIS DE MONSEGUR,France,"1 Le Grand Champ, Le Puy 33580",http://cave-de-monsegur.blogspot.fr/,,https://www.europages.co.uk/SCA-VIGNERONS-REUNIS-DE-MONSEGUR/FRA592848-00101.html
ENOLAB SRL,Italy,"via G. Agnelli - Z.I. c.da Olivola, Benevento 82100",http://www.enolab.eu/,,https://www.europages.co.uk/ENOLAB-SRL/00000003595307-183711001.html
GIOVANNA BRETTI,Italy,"v.cellaro n.2, Filadelfia 89814",,,https://www.europages.co.uk/GIOVANNA-BRETTI/00000005452968-796583001.html
DESTILERIAS LA HUETANA,Spain,"Pol. Ind. Oeste - c/ Paraguay - Parc. 8/4, Alcantarilla 30820",http://www.destileriaslh.com/,,https://www.europages.co.uk/DESTILERIAS-LA-HUETANA/00000004628928-436418001.html
WINEIMPROVE,Spain,"Cami de les Cabòries La Masia PCL, 20 - Nave 31, Sant Cugat Sesgarrigues Barcelona 08798",https://wineimprove.net/,hola@wineimprove.net,https://www.europages.co.uk/WINEIMPROVE/00000005468133-840434001.html
CAÑIZOS ALPE SL,Spain,"CAMINO BELL-LLOCH S/N, Alcoletge 25660",https://www.canizosalpe.com/,,https://www.europages.co.uk/CANIZOS-ALPE-SL/00000005469141-842256001.html
ROMUEBLE MUEBLES RUSTICOS,Spain,"Calle Eratostenes Numero 66, Gijon 33392",http://www.romueble.com/,romueble@hotmail.com,https://www.europages.co.uk/ROMUEBLE-MUEBLES-RUSTICOS/00000003597939-77948001.html
Bodegas Bohórquez,Spain,"Ctra Peñafiel - Pesquera de Duero Km. 4,, Pesquera De Duero, Valladolid 47315",https://www.bodegasbohorquez.com/,,https://www.europages.co.uk/en/company/bodegas-bohorquez-22311163
BODEGAS RAMIREZ DE LA PISCINA,Spain,"Carretera Vitoria-Laguardia (N-232a), s/n, San Vicente De La Sonsierra-La Rioja 26338",http://www.ramirezdelapiscina.com/,info@ramirezdelapiscina.com,https://www.europages.co.uk/BODEGAS-RAMIREZ-DE-LA-PISCINA/00000003952433-228255001.html
CANTINA AZ. AGR. NERI ADRIANA FAM NERI E LELLI,Italy,"via campo dell'arcivescovo 1316, cesena 47522",http://www.cantinanerilelli.it/,info@cantinanerilelli.it,https://www.europages.co.uk/CANTINA-AZ-AGR-NERI-ADRIANA-FAM-NERI-E-LELLI/00000003807027-143162001.html
SABIKA REIZEN,Netherlands,"Kapteynstraat 74, Hilversum 1223 CE",,,https://www.europages.co.uk/SABIKA-REIZEN/00000005256207-571064001.html
TERESA RAIZ,Italy,"22 VIA DELLA ROGGIA, Povoletto 33040",http://www.teresaraiz.it/,,https://www.europages.co.uk/TERESA-RAIZ/SEAC004798745-001.html
ITALIAN WINE LOVER,Italy,"Via Callano N.63 76121 Barletta (BT), Barletta 76121",https://www.italianwinelover.it/,,https://www.europages.co.uk/ITALIAN-WINE-LOVER/00000005473451-001.html
VINPROM RUSE EOOD,Bulgaria,"Bul. Treti Mart 44, Ruse 7012",,,https://www.europages.co.uk/VINPROM-RUSE-EOOD/BGR013080-00101.html
TONELERÍA JOSÉ LUIS RODRÍGUEZ SL,Spain,"Ctra. Córdoba-Málaga, km. 43.300,, Montilla-Córdoba 14550",http://www.toneleriajlrodriguez.com/,"info@website.com, gestion@toneleriajlrodriguez.com",https://www.europages.co.uk/TONELERIA-JOSE-LUIS-RODRIGUEZ-SL/ESP194932-001.html
SOCIETA' AGRICOLA LE MIRE S.S.,Italy,"Via Mire, 32, Refrontolo 31020",,,https://www.europages.co.uk/SOCIETA-AGRICOLA-LE-MIRE-SS/SEAC006910271-001.html
PHYSIS SRL IMPRESA & AMBIENTE,Italy,"Contrada Fuorchi, Atena Lucana 84030",http://www.impresanatura.it/,info@impresanatura.it,https://www.europages.co.uk/PHYSIS-SRL-IMPRESA-AMBIENTE/00000005283122-596770001.html
ENTREPRISE DE REALISTION INDUSTRIELLE SAS,France,"600 ROUTE D'ORANGE, Loriol Du Comtat 84870",https://e-r-i.business.site/?utm_source=gmb&utm_medium=referral,,https://www.europages.co.uk/ENTREPRISE-DE-REALISTION-INDUSTRIELLE-SAS/00000004617838-427626001.html
TONELERÍA FERNANDO GANGUTIA,Spain,"Polígono Industrial La Majadilla, 7, Cenicero, La Rioja 23350",http://www.toneleriagangutia.com/,,https://www.europages.co.uk/TONELERIA-FERNANDO-GANGUTIA/00000004873855-545709001.html
PRADOMAYOR - SA (CASA ORTIZ),Spain,"Polígono Cantabria II, Calle Las Cañas 66, Logroño 26009",https://casaortiz.net/,,https://www.europages.co.uk/PRADOMAYOR-SA-CASA-ORTIZ/00000005400204-729493001.html
CARL REH WINERY S R L,Romania,"Sector 3, 5 Corneliu Coposu Street, Bl 103, Sc C, Et 3, Ap 58, Bucharest 030937",https://www.crama-oprisor.ro/,,https://www.europages.co.uk/CARL-REH-WINERY-S-R-L/ROM004976-00101.html
IVEA VERNICI,Italy,"VIA NAPOLI 229/a, Bari 70123",http://www.ivea.it/,contatti@ivea.it,https://www.europages.co.uk/IVEA-VERNICI/00000004011850-287400001.html
"BODEGA REINA DE CASTILLA, S. COOP.",Spain,"CAMINO DE LA MOYA, S/N, La Seca (valladolid) 47491",http://reinadecastilla.es/,bodega@reinadecastilla.es,https://www.europages.co.uk/BODEGA-REINA-DE-CASTILLA-S-COOP/00000005271336-585651001.html
VITANZA,Italy,"c.da Piano Amato, Naro 92028",,,https://www.europages.co.uk/VITANZA/00000004574232-406344001.html
VIGO LTD,United Kingdom,"Dunkeswell Airfield, Honiton, United Kingdom EX14 4LF",https://vigoltd.com/,sales@vigoltd.com,https://www.europages.co.uk/VIGO-LTD/00000005540929-001.html
PODERI DEI COLLI,Italy,"contrada piagge 3, Porchia Di Montalto Delle Marche 63068",http://www.poderideicolli.it/,,https://www.europages.co.uk/PODERI-DEI-COLLI/00000005245776-562103001.html
VINODELICE,France,"74 AVENUE VICTOR HUGO, Boulogne-Billancourt 12345",https://vinodelice.com/,"b2b@vinodelice.com.contactez, alex@vinodelice.com, b2b@vinodelice.com",https://www.europages.co.uk/VINODELICE/00000005549006-001.html
CHATEAU DE CHASSELAS,France,"Chateau de Chasselas, Chasselas 71570",http://www.chateauchasselas.fr/,sasveymar@gmail.com,https://www.europages.co.uk/CHATEAU-DE-CHASSELAS/FRA277908-487434001.html
VINÍCOLA DE NULLES,Spain,"Raval De Sant Joan, 7, Nulles, Tarragona 43887",http://www.vinicoladenulles.com/,enoturisme@vinicoladenulles.com,https://www.europages.co.uk/VINICOLA-DE-NULLES/00000003658053-96885001.html
PATAZA PTY LTD,Australia,"508/267 - 277 Castlereagh St, Sydney 2000",https://aussiefoodexport.com/,info@pataza.com.au,https://www.europages.co.uk/PATAZA-PTY-LTD/00000005267441-581096001.html
VERTINAL FASHION IHR. IMP. SINGLE. SINGING. LTD. STI.,Türkiye,"JUSTICE NEIGHBORHOOD MANAS BULVARI FOLKART TOWERS NO;47/B INTERIOR DOOR NO; 2601 BayrakLI /IZMIR /TURKEY, Izmir 35530",https://bilgquis.com/,,https://www.europages.co.uk/VERTINAL-FASHION-IHR-IMP-SINGLE-SINGING-LTD-STI/00000005459816-826739001.html
AZIENDA AGRICOLA I CAMPETTI,Italy,"122 CORSO ITALIA, Orbetello 58015",,,https://www.europages.co.uk/AZIENDA-AGRICOLA-I-CAMPETTI/SEAC000311989-001.html
PAPOUNTI,Italy,"V.le Bligny, 87, Pavia 27100",http://www.papounti.it/,,https://www.europages.co.uk/PAPOUNTI/00000003885759-178420001.html
"SOCIEDADE AGRICOLA DO MONTE NOVO E FIGUEIRINHA, LDA",Portugal,"Apartado 68, Beja 7801-952",http://www.montenovoefigueirinha.pt/,"geral@figueirinha.pt, josegoncalves@figueirinha.pt",https://www.europages.co.uk/SOCIEDADE-AGRICOLA-DO-MONTE-NOVO-E-FIGUEIRINHA-LDA/PRT025918-00101.html
VIGNOBLES KANDLER,France,"Chemin des Matelles, Lieu dit le Tourril, Roubia 11200",https://vignobleskandler.plugwine.com/,,https://www.europages.co.uk/VIGNOBLES-KANDLER/00000005481783-001.html
LOSADA VINOS DE FINCA SA,Spain,"Ctra. a Villafranca LE-713, km 12, Cacabelos 24540",https://www.losadavinosdefinca.es/,bodega@losadavinosdefinca.com,https://www.europages.co.uk/LOSADA-VINOS-DE-FINCA-SA/00000005512505-001.html
TSANGARIDES WINERY,Cyprus,"Lemona Village,, Pafos 8577",http://tsangarideswinery.com/,info@tsangarideswinery.com,https://www.europages.co.uk/TSANGARIDES-WINERY/CYP001912-00101.html
CRESPAIA WINERY,Italy,"27 VIA ASIMOV ISAAC, Fano 61032",http://www.autel.it/,,https://www.europages.co.uk/CRESPAIA-WINERY/SEAC000244487-001.html
AZIENDA VITIVINICOLA TENUTE SELLA & MOSCA S.P.A.,Italy,"REGIONE I PIANI, Alghero 07041",,,https://www.europages.co.uk/AZIENDA-VITIVINICOLA-TENUTE-SELLA-MOSCA-SPA/SEAC000012331-001.html
BODEGAS PIEDEMONTE S. COOP.,Spain,"C/ Rúa Romana (NA-8602) y Valle de Orba, Olite, Navarra 31390",https://piedemonte.com/,"bodega@piedemonte.com, visitabodega@piedemonte.com",https://www.europages.co.uk/BODEGAS-PIEDEMONTE-S-COOP/00000005511035-001.html
EZOUSA WINERY,Cyprus,"Kannaviou Village,, Pafos 8746",https://www.ezousa.com/,info@ezousa.com,https://www.europages.co.uk/EZOUSA-WINERY/CYP001916-00101.html
MORI-TEM SRL,Italy,"Via Leonardo da Vinci 59, Tavarnelle Val Di Pesa 50028",http://www.tem.it/,,https://www.europages.co.uk/MORITEM-SRL/00000004702291-001.html
WINERY COOP. OF NEMEA,Greece,"130, Str., Papakonstantinou, Nemea 205 00",http://www.nemeanwines.gr/,info@nemeanwines.gr,https://www.europages.co.uk/WINERY-COOP-OF-NEMEA/K42001868-00101.html
AUTOCARES HERNANDEZ MORA S.L,Spain,"C/ Laponia, 24, Mahon 07703",http://www.autocareshernandezmora.com/,,https://www.europages.co.uk/AUTOCARES-HERNANDEZ-MORA-SL/00000003998583-268594001.html
AZIENDA AGRICOLA VILLA ANTICA,Italy,"Frazione Canova, 5, Santa Maria Della Versa 27047",https://villaanticawines.it/,,https://www.europages.co.uk/AZIENDA-AGRICOLA-VILLA-ANTICA/00000005379269-693515001.html
TRITON ACT,Greece,"Palaioapanaigias 2,, Paiania 190 02",http://www.tritonact.gr/,tritonact@otenet.gr,https://www.europages.co.uk/TRITON-ACT/00000005275024-588549001.html
VINI SUD SHOP,Italy,"VIA ALESSANDRO TERRACINI, Roma 00134",https://www.vinisudshop.com/,,https://www.europages.co.uk/VINI-SUD-SHOP/00000005365250-665202001.html
Bodegas Ramon De Ayala Lete e Hijos,Spain,"Calle Fuentecilla 12, Briñas – La Rioja 26290",http://www.rayalaehijos.com/,bodegas@rayalaehijos.com,https://www.europages.co.uk/en/company/bodegas-ramon-de-ayala-lete-e-hijos-22308110
AZIENDA VITIVINICOLA FRANCESCO CANDIDO,Italy,"Via A. Diaz, 46, San Donaci 72025",http://www.candidowines.it/,candido@candidowines.it,https://www.europages.co.uk/AZIENDA-VITIVINICOLA-FRANCESCO-CANDIDO/00000004567862-001.html
CADALPE SRL,Italy,"via Cesare Battisti 87, Vazzola 31028",http://www.cadalpe.com/,info@cadalpe.com,https://www.europages.co.uk/CADALPE-SRL/00000003999915-270449001.html
WINERIES AGRO DE BAZAN S.A.,Spain,"Lugar de Tremoedo, 46, Vilanova De Arousa, Pontevedra. 36628",http://www.agrodebazan.com/,agrodebazan@agrodebazan.com,https://www.europages.co.uk/WINERIES-AGRO-DE-BAZAN-SA/00000004505260-317500001.html
CASTELLO MONACI S.R.L.,Italy,"CONTRADA MONACI, Salice Salentino 72015",http://www.castellomonaci.it/,,https://www.europages.co.uk/CASTELLO-MONACI-SRL/SEAC003633320-001.html
LOS ÁNGELES BODEGAS Y VIÑEDOS,Spain,"Polígono industrial El LLano Calle Francia, 1 Ciudad Real, Ciudad Real 13630",https://ecobodegaslosangeles.es/,info@ecobodegaslosangeles.es,https://www.europages.co.uk/en/company/los-angeles-bodegas-y-vinedos-22296996
BUCHER VASLIN,France,"Rue Gaston Bernier, Chalonnes Sur Loire 49290",http://www.buchervaslin.com/,,https://www.europages.co.uk/BUCHER-VASLIN/FRA008441-000018053001.html
OFFICINA MECCANICA LEONI S.A.S.,Italy,"Via Caduti del Lavoro, 4, Bogolese Di Sorbolo 43058",http://www.leoniparma.it/,"info@leoniparma.it, %20info@leoniparma.it",https://www.europages.co.uk/OFFICINA-MECCANICA-LEONI-SAS/00000004699815-001.html
JUAN RAMON LOZANO SA,Spain,"Reyes Catolicos, 156, Villarrobledo 02600",http://www.bodegas-lozano.com/,"info@bodegas-lozano.com, enoturismo@bodegas-lozano.com",https://www.europages.co.uk/JUAN-RAMON-LOZANO-SA/ESP042040-00101.html
ASSOCIAZIONE PRO LOCO SAN GIMIGNANO,Italy,"1, p. Duomo, San Gimignano 53037",http://www.sangimignano.com/,info@sangimignano.com,https://www.europages.co.uk/ASSOCIAZIONE-PRO-LOCO-SAN-GIMIGNANO/SEAC001113198-001.html
IPARI KONYHAGÉP KFT.,Hungary,"Bertalan Lajos utca 24. 2. em. 7., Budapest 1111",https://www.nagykonyhai.com/,info@nagykonyhai.com,https://www.europages.co.uk/IPARI-KONYHAGEP-KFT/00000005487678-001.html
BODEGA PAGO DE CIRCUS,Spain,"Carretera de Ablitas a Ribaforada, km 5, Ablitas-Navarra 31523",http://www.pagodecirsus.com/,,https://www.europages.co.uk/BODEGA-PAGO-DE-CIRCUS/00000004545473-001.html
BODEGAS VINIVAL SL,Spain,"Crta. Chiva - Montserrat, km. 1, Chiva 46370",http://www.vinival.es/,,https://www.europages.co.uk/BODEGAS-VINIVAL-SL/00000005248298-563768001.html
BODEGA SAN PEDRO APÓSTOL S COOP,Spain,"Camino de Fuenmayor, s/n, Huércanos-La Rioja 26314",http://www.bodegasanpedroapostol.com/,,https://www.europages.co.uk/BODEGA-SAN-PEDRO-APOSTOL-S-COOP/00000003656479-000020638001.html
SVELTA,Cyprus,"Office 502, Leoforos Archiepiskopou Makariou III, 86, Limassol 3020",https://www.svelta.com.cy/,info@sveltacourier.com,https://www.europages.co.uk/SVELTA/00000005450069-791900001.html
BODEGAS VIÑA ELENA,Spain,"Estrecho De Marin S/n, Jumilla 30520",http://www.vinaelena.com/,"info@vinaelena.com, export@vinaelena.com, jose@vinaelena.com, visitas@vinaelena.com",https://www.europages.co.uk/BODEGAS-VINA-ELENA/00000003456281-45083001.html
GOJUTE FRANCE,France,"17 rue Aurélien Daisson, Gujan-Mestras 33470",https://gojuteinternational.com/fr,,https://www.europages.co.uk/GOJUTE-FRANCE/00000005416295-753201001.html
BODEGAS SAN ALEJANDRO,Spain,"Carretera. Calatayud Cariñena Km. 16,4, Miedes de Aragón ( Zaragoza) 50330",http://www.san-alejandro.com/,contacto@san-alejandro.com,https://www.europages.co.uk/BODEGAS-SAN-ALEJANDRO/00000003917911-200669001.html
VINOS REMIGIO ENRÍQUEZ,Spain,"Rua dos Chaos nº 20 CP:32001 OURENSE, Ourense 32001",http://www.vinosremigioenriquez.com/,info@vinosremigioenriquez.com,https://www.europages.co.uk/VINOS-REMIGIO-ENRIQUEZ/00000004018596-296390001.html
R & A VASA WINERY LTD,Cyprus,"Vasa Kilaniou, Limassol 4771",http://www.vasawinery.com/,,https://www.europages.co.uk/R-A-VASA-WINERY-LTD/CYP001653-00101.html
Azienda Agricola Lapis Lorenzo,Italy,"Poggio San Polo, 1, Gaiole in Chianti 53013 ",https://www.agricolapoggiosanpolo.it/,"info@agricolapoggiosanpolo.it, lorenzo.lapis@pec.it, lorenzolapis@gmail.com",https://www.europages.co.uk/en/company/azienda-agricola-lapis-lorenzo-22291900
SOCIETÀ AGRICOLA VIGNE GUADAGNO SRL,Italy,"Via Tagliamento 237, Avellino 83100",http://www.vigneguadagno.it/,,https://www.europages.co.uk/SOCIETA-AGRICOLA-VIGNE-GUADAGNO-SRL/00000003893153-183338001.html
MAISON RIVIERE,France,"Lieu Dit Gontey, Rd670, Saint Emilion 33330",https://www.maisonriviere.fr/accueil,,https://www.europages.co.uk/MAISON-RIVIERE/FRA053452-00101.html
TRAPANI SHUTTLE,Italy,"Via Torre di Ligny, 6, Trapani 91100",http://www.trapanishuttle.com/,info@trapanishuttle.com,https://www.europages.co.uk/TRAPANI-SHUTTLE/00000005336825-639567001.html
CANTINA DEL CASTELLO,Italy,"Vicolo Corte Pittora 5, Soave 37038",https://cantinacastello.it/,,https://www.europages.co.uk/CANTINA-DEL-CASTELLO/00000005397199-722807001.html
SA SCDC,France,"3 rue de la Foulerie, Orbais l'Abbaye 51270",https://www.scdc-le-fil-metallique.fr/,industrie@scdc.fr,https://www.europages.co.uk/SA-SCDC/00000005359312-657904001.html
"FERNANDO RODRIGUES CARVALHO, UNIPESSOAL, LDA",Portugal,"Rua 5 de Outubro, 121, Cartaxo 2070-059",http://www.vinhosdoiscarvalhos.com/,"geral@vinhosdoiscarvalhos.com, montiweinsr@gmail.com",https://www.europages.co.uk/FERNANDO-RODRIGUES-CARVALHO-UNIPESSOAL-LDA/00000004598317-001.html
SEIMEX & PROCONA,Spain,"Poligono Industrial L´Horta Vella, Calle 2, Betera 46117",http://www.colorantesnaturales.com/,,https://www.europages.co.uk/SEIMEX-PROCONA/00000004723034-523848001.html
LE VIN ÉMOI,France,"3 preuil, Lys Haut Layon 49560",http://levinemoi.fr/,bertrand.aguesse@levinemoi.fr,https://www.europages.co.uk/LE-VIN-EMOI/00000005321541-618202001.html
GASLOGIC,Spain,"Polígono Industrial la Portalada, C. Circunde, 6 G, Nave 2, Polígono Industrial La Portalada, C. Circunde, 6 G, Nav 26140",https://www.gaslogic.es/,info@gaslogic.es,https://www.europages.co.uk/GASLOGIC/00000005482390-001.html
BODEGAS IBAÑESAS DE EXPORTACIÓN,Spain,"Polígono Industrial - Parcela 64 Al 70, Casas Ibáñez-Albacete 02200",,,https://www.europages.co.uk/BODEGAS-IBANESAS-DE-EXPORTACION/K30114811-000019384001.html
BISTRO FRANZ,Croatia,"Trg Eugena Kvaternika 7, Bjelovar 43000",http://www.franz.hr/,,https://www.europages.co.uk/BISTRO-FRANZ/00000004713190-510916001.html
LA BUENA VIDA,Belgium,"Lichtstraat, Mol 2400",http://www.labuenavida.be/,info@labuenavida.be,https://www.europages.co.uk/LA-BUENA-VIDA/BEL096816-00101.html
ETICA CRITICA,Spain,"CALLE BARRANCO ESPARZA, 1, PLIND , Chella VALENCIA 46821",https://www.lacasadeltabaco.es/,,https://www.europages.co.uk/en/company/etica-critica-22304935
PROYING INGENIERIA,Spain,"Avenida de la mancha, 272, Albacete 02005",http://www.proying-ingenieria.com/,"proying@proying-ingenieria.com, tecnicos@proying-ingenieria.com",https://www.europages.co.uk/PROYING-INGENIERIA/00000005396652-721000001.html
UVAGGIO ENOTECA ONLINE,Italy,"Via dei Francesconi, 19/c, Capannori 55012",https://www.uvaggio.it/,info@uvaggio.it,https://www.europages.co.uk/UVAGGIO-ENOTECA-ONLINE/00000005324455-619437001.html
Bodegues Visendra,Spain,"Colón 22, 43815, Les Pobles, Spain, Tarragona 43206",https://bodeguesvisendra.com/,,https://www.europages.co.uk/en/company/bodegues-visendra-22305414
"VINIVERDE - PROMOÇÃO E COMÉRCIO DE VINHOS VERDES, S.A",Portugal,"Agrelos, Ponte Da Barca 4980-601",https://www.viniverde.pt/,geral@barcoswines.com,https://www.europages.co.uk/VINIVERDE-PROMOCAO-E-COMERCIO-DE-VINHOS-VERDES-SA/00000004505415-318346001.html
RABELO,Belgium,"Diepstraat 26, Loppem 8210",http://www.rabelo.be/,,https://www.europages.co.uk/RABELO/00000004697344-495931001.html
LES DOMAINES ROBERT VIC,France,"Domaine De Preignes Le Vieux, Vias 34450",http://www.preignes.com/,contact@preignes.com,https://www.europages.co.uk/LES-DOMAINES-ROBERT-VIC/FRA592215-00101.html
MEDICI ERMETE & FIGLI SRL,Italy,"Via Newton, 13/A, Reggio Emilia 42124",http://www.medici.it/,privacy@medici.it,https://www.europages.co.uk/MEDICI-ERMETE-FIGLI-SRL/SEAC000026567-002.html
MAS LE MIMOSA,France,"chemin de coumerme, Www.logerenbijbelgeninfrankrijk.com, Montauriol 66300",http://www.sud66.com/,info@sud66.com,https://www.europages.co.uk/MAS-LE-MIMOSA/00000003914933-198485001.html
AI RORE' F.LLI DE STEFANI,Italy,"Via Patrioti 2, Refrontolo 31020",,,https://www.europages.co.uk/AI-RORE-FLLI-DE-STEFANI/SEAC000696897-001.html
CAVAS VÍA DE LA PLATA,Spain,"badajoz, Almendralejo 06200",http://cavasviadelaplata.ecwid.com/,abuse@company.site,https://www.europages.co.uk/CAVAS-VIA-DE-LA-PLATA/00000004688524-487813001.html
COOPERATIVO NUESTRA SEÑORA DEL PILAR,Spain,"Calle Quintanar, s/n, Quero-Toledo 45790",http://www.bodegasdelpilar.com/,,https://www.europages.co.uk/COOPERATIVO-NUESTRA-SENORA-DEL-PILAR/00000003609419-000019470001.html
AZIENDA VINICOLA CANTELE S.R.L.,Italy,"Strada Provinciale 365 Km 1, Guagnano 73010",http://www.cantele.it/,cantele@cantele.it,https://www.europages.co.uk/AZIENDA-VINICOLA-CANTELE-SRL/SEAC000132919-001.html
